order_id,quantity,unit_price,ORDERLINENUMBER,total_price,order_date,STATUS,QTR_ID,MONTH_ID,YEAR_ID,category,MSRP,product,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,region,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,order_year
10209,0.3626373626373627,1.0,8,0.3467321830468646,2004-01-09,Shipped,1,1,2004,0,136,4,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,1,Chandler,Michael,Medium,2004
10222,0.4725274725274726,1.0,12,0.40552928642485997,2004-02-19,Shipped,1,2,2004,0,136,4,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,1,Thompson,Valarie,Medium,2004
10248,0.15384615384615385,1.0,3,0.17854046896219083,2004-05-07,Cancelled,2,5,2004,0,136,4,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1,Yu,Kwai,Small,2004
10261,0.23076923076923078,1.0,1,0.21293877433979355,2004-06-17,Shipped,2,6,2004,0,136,4,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,1,Fresnisre,Jean,Medium,2004
10273,0.2637362637362638,1.0,4,0.22253830142191527,2004-07-21,Shipped,3,7,2004,0,136,4,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,1,Dewey,Catherine,Medium,2004
10283,0.20879120879120883,1.0,6,0.1845401733885169,2004-08-20,Shipped,3,8,2004,0,136,4,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,1,Lincoln,Elizabeth,Small,2004
10295,0.19780219780219782,1.0,1,0.2165385969955892,2004-09-10,Shipped,3,9,2004,0,136,4,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,1,Yoshido,Juri,Medium,2004
10307,0.17582417582417587,1.0,9,0.1625412571586547,2004-10-14,Shipped,4,10,2004,0,136,4,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,1,Cervantes,Francisca,Small,2004
10316,0.29670329670329676,1.0,17,0.2681360550619933,2004-11-01,Shipped,4,11,2004,0,136,4,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,1,Bennett,Helen,Medium,2004
10325,0.4505494505494506,0.5203774617067835,6,0.18893039828184935,2004-11-05,Shipped,4,11,2004,0,136,4,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,1,Bergulfsen,Jonas,Medium,2004
10337,0.20879120879120883,0.28952407002188174,8,0.05287386577278914,2004-11-21,Shipped,4,11,2004,0,136,4,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,1,Hernandez,Maria,Small,2004
10350,0.21978021978021983,0.6645240700218817,5,0.10882478583775651,2004-12-02,Shipped,4,12,2004,0,136,4,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2004
10359,0.46153846153846156,0.3801969365426696,6,0.1575297393437235,2004-12-15,Shipped,4,12,2004,0,136,4,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,1,Henriot,Paul,Small,2004
10373,0.3626373626373627,1.0,3,0.26205473700927967,2005-01-31,Shipped,1,1,2005,0,136,4,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,1,Koskitalo,Pirkko,Medium,2005
10384,0.3076923076923077,1.0,4,0.32090845524521955,2005-02-23,Shipped,1,2,2005,0,136,4,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,1,Brown,Julie,Medium,2005
10395,0.28571428571428575,1.0,2,0.21237409627613935,2005-03-17,Shipped,1,3,2005,0,136,4,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,1,Da Cunha,Daniel,Medium,2005
10400,0.6373626373626374,1.0,9,0.6749160151668999,2005-04-01,Shipped,2,4,2005,0,136,4,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1,Frick,Sue,Large,2005
10414,0.14285714285714285,1.0,3,0.16784099606857605,2005-05-06,On Hold,2,5,2005,0,136,4,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,1,Yoshido,Juri,Small,2005
10103,0.39560439560439564,1.0,4,0.36146233972296954,2003-01-29,Shipped,1,1,2003,0,147,5,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,1,Bergulfsen,Jonas,Medium,2003
10114,0.27472527472527475,1.0,8,0.281100122273388,2003-04-01,Shipped,2,4,2003,0,147,5,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1,Bertrand,Marie,Medium,2003
10126,0.17582417582417587,1.0,4,0.2106962377588751,2003-05-28,Shipped,2,5,2003,0,147,5,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,1,Sommer,Mart¡n,Medium,2003
10140,0.21978021978021983,1.0,4,0.19896005123277014,2003-07-24,Shipped,3,7,2003,0,147,5,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1,Hirano,Juri,Medium,2003
10150,0.15384615384615385,1.0,1,0.19918651066454812,2003-09-19,Shipped,3,9,2003,0,147,5,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,2,Natividad,Eric,Medium,2003
10164,0.16483516483516486,1.0,2,0.22459849404477866,2003-10-21,Resolved,4,10,2003,0,147,5,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,1,Mendel,Roland,Medium,2003
10175,0.29670329670329676,1.0,9,0.35885732099962725,2003-11-06,Shipped,4,11,2003,0,147,5,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,1,Brown,Ann,Medium,2003
10183,0.2417582417582418,1.0,1,0.21699151585914517,2003-11-13,Shipped,4,11,2003,0,147,5,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,1,Cervantes,Francisca,Medium,2003
10194,0.21978021978021983,1.0,4,0.2780458609759666,2003-11-25,Shipped,4,11,2003,0,147,5,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,1,Saveley,Mary,Medium,2003
10207,0.27472527472527475,1.0,15,0.2642560991480567,2003-12-09,Shipped,4,12,2003,0,147,5,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,1,Franco,Valarie,Medium,2003
10217,0.46153846153846156,1.0,4,0.48073734602780593,2004-02-04,Shipped,1,2,2004,0,147,5,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,0,Victorino,Wendy,Large,2004
10229,0.4835164835164836,1.0,9,0.43706449755784094,2004-03-11,Shipped,1,3,2004,0,147,5,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,2004
10245,0.2417582417582418,1.0,2,0.3021608494287414,2004-05-04,Shipped,2,5,2004,0,147,5,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1,Murphy,Leslie,Medium,2004
10259,0.21978021978021983,1.0,12,0.26110846009792166,2004-06-15,Shipped,2,6,2004,0,147,5,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,0,Victorino,Wendy,Medium,2004
10270,0.28571428571428575,1.0,2,0.28086483974686544,2004-07-19,Shipped,3,7,2004,0,147,5,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,0,Huxley,Adrian,Medium,2004
10281,0.41758241758241765,1.0,9,0.48074911015413213,2004-08-19,Shipped,3,8,2004,0,147,5,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,1,Yu,Kyung,Large,2004
10291,0.2637362637362638,1.0,4,0.24805910297066247,2004-09-08,Shipped,3,9,2004,0,147,5,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,1,Larsson,Maria,Medium,2004
10305,0.3516483516483517,1.0,13,0.45576063532164224,2004-10-13,Shipped,4,10,2004,0,147,5,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,1,Hernandez,Marta,Medium,2004
10313,0.3736263736263737,1.0,7,0.45555623362672576,2004-10-22,Shipped,4,10,2004,0,147,5,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,1,Tannamuri,Yoshi,Medium,2004
10322,0.43956043956043966,0.4801695842450766,8,0.17421274098996592,2004-11-04,Shipped,4,11,2004,0,147,5,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,1,Young,Valarie,Small,2004
10334,0.21978021978021983,1.0,2,0.19896005123277014,2004-11-19,On Hold,4,11,2004,0,147,5,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,,S-958 22,Sweden,1,Berglund,Christina,Medium,2004
10347,0.23076923076923078,1.0,2,0.29012320716552936,2004-11-29,Shipped,4,11,2004,0,147,5,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Medium,2004
10357,0.40659340659340665,1.0,9,0.3895977183476991,2004-12-10,Shipped,4,12,2004,0,147,5,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,2004
10370,0.3186813186813187,0.5299507658643325,4,0.1334434259488687,2005-01-20,Shipped,1,1,2005,0,147,5,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Small,2005
10381,0.3406593406593407,1.0,6,0.42272990962945206,2005-02-17,Shipped,1,2,2005,0,147,5,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,1,Brown,Julie,Medium,2005
10391,0.3406593406593407,0.27379649890590807,7,0.09214031367572331,2005-03-09,Shipped,1,3,2005,0,147,5,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Small,2005
10411,0.23076923076923078,1.0,2,0.290103355202354,2005-05-01,Shipped,2,5,2005,0,147,5,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,1,Fresnisre,Jean,Medium,2005
10425,0.3516483516483517,1.0,12,0.39798112887085707,2005-05-31,In Process,2,5,2005,0,147,5,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,1,Labrune,Janine,Medium,2005
10108,0.29670329670329676,1.0,6,0.35167532187752515,2003-03-03,Shipped,1,3,2003,0,194,6,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,2,Cruz,Arnold,Medium,2003
10122,0.39560439560439564,1.0,10,0.5233396590020932,2003-05-08,Shipped,2,5,2003,0,194,6,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,1,Lebihan,Laurence,Large,2003
10135,0.39560439560439564,1.0,7,0.5533867081548189,2003-07-02,Shipped,3,7,2003,0,194,6,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Large,2003
10147,0.46153846153846156,1.0,7,0.6443528149716155,2003-09-05,Shipped,3,9,2003,0,194,6,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,1,Nelson,Allen,Large,2003
10159,0.38461538461538464,1.0,2,0.574546695126049,2003-10-10,Shipped,4,10,2003,0,194,6,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,1,Brown,Julie,Large,2003
10169,0.2637362637362638,1.0,2,0.33364312199325474,2003-11-04,Shipped,4,11,2003,0,194,6,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Medium,2003
10181,0.23076923076923078,1.0,14,0.36240420508695526,2003-11-12,Shipped,4,11,2003,0,194,6,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,1,Oeztan,Veysel,Medium,2003
10191,0.16483516483516486,1.0,3,0.24695621612758784,2003-11-20,Shipped,4,11,2003,0,194,6,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,1,Pfalzheim,Henriette,Medium,2003
10203,0.15384615384615385,1.0,8,0.25353677429126653,2003-12-02,Shipped,4,12,2003,0,194,6,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Medium,2003
10211,0.38461538461538464,1.0,2,0.515913554258724,2004-01-15,Shipped,1,1,2004,0,194,6,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1,Perrier,Dominique,Large,2004
10225,0.23076923076923078,1.0,9,0.29673391090291873,2004-02-22,Shipped,1,2,2004,0,194,6,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,1,Holz,Michael,Medium,2004
10238,0.2417582417582418,1.0,3,0.38914185845256155,2004-04-09,Shipped,2,4,2004,0,194,6,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,1,Petersen,Jytte,Medium,2004
10253,0.19780219780219782,1.0,13,0.2529603321012862,2004-06-01,Cancelled,2,6,2004,0,194,6,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,1,Devon,Elizabeth,Medium,2004
10266,0.41758241758241765,1.0,14,0.6380737125450437,2004-07-06,Shipped,3,7,2004,0,194,6,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,1,Moroni,Maurizio,Large,2004
10276,0.4835164835164836,1.0,3,0.6726778901333538,2004-08-02,Shipped,3,8,2004,0,194,6,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,1,Barajas,Miguel,Large,2004
10287,0.16483516483516486,1.0,12,0.21690916697486223,2004-08-30,Shipped,3,8,2004,0,194,6,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,1,Holz,Michael,Medium,2004
10300,0.29670329670329676,1.0,5,0.37055233308359076,2003-10-04,Shipped,4,10,2003,0,194,6,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,1,Keitel,Roland,Medium,2003
10310,0.29670329670329676,1.0,10,0.4744244217380468,2004-10-16,Shipped,4,10,2004,0,194,6,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,1,Pfalzheim,Henriette,Medium,2004
10320,0.27472527472527475,1.0,3,0.4701224277921602,2004-11-03,Shipped,4,11,2004,0,194,6,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,,S-958 22,Sweden,1,Berglund,Christina,Medium,2004
10329,0.38461538461538464,0.6098194748358862,5,0.18000142640031705,2004-11-15,Shipped,4,11,2004,0,194,6,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1,Yu,Kwai,Small,2004
10341,0.4285714285714286,0.7216903719912473,2,0.22808582224258067,2004-11-24,Shipped,4,11,2004,0,194,6,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,1,Pipps,Georg,Medium,2004
10363,0.29670329670329676,0.8001914660831511,3,0.17173712765621105,2005-01-06,Shipped,1,1,2005,0,194,6,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,1,Suominen,Kalle,Small,2005
10375,0.4285714285714286,0.6717724288840263,7,0.21600921131091338,2005-02-03,Shipped,1,2,2005,0,194,6,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,1,Labrune,Janine,Medium,2005
10389,0.21978021978021983,0.986870897155361,4,0.15388286018262334,2005-03-03,Shipped,1,3,2005,0,194,6,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,1,Larsson,Maria,Small,2005
10419,0.06593406593406594,1.0,13,0.10875567159559052,2005-05-17,Shipped,2,5,2005,0,194,6,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,1,Pipps,Georg,Small,2005
10105,0.38461538461538464,1.0,15,0.6035165914620383,2003-02-11,Shipped,1,2,2003,0,207,7,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,1,Petersen,Jytte,Large,2003
10117,0.29670329670329676,1.0,9,0.408233564964079,2003-04-16,Shipped,2,4,2003,0,207,7,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,2,Natividad,Eric,Medium,2003
10127,0.43956043956043966,1.0,2,0.7938630964503955,2003-06-03,Shipped,2,6,2003,0,207,7,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1,Young,Jeff,Large,2003
10142,0.29670329670329676,1.0,12,0.5544697430347182,2003-08-08,Shipped,3,8,2003,0,207,7,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Large,2003
10153,0.15384615384615385,1.0,11,0.32512148298576465,2003-09-28,Shipped,3,9,2003,0,207,7,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Medium,2003
10165,0.41758241758241765,1.0,3,0.5964698797926867,2003-10-22,Shipped,4,10,2003,0,207,7,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,2,Natividad,Eric,Large,2003
10176,0.29670329670329676,1.0,2,0.5141195249939893,2003-11-06,Shipped,4,11,2003,0,207,7,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,1,Moroni,Maurizio,Large,2003
10185,0.16483516483516486,1.0,13,0.25010606095140897,2003-11-14,Shipped,4,11,2003,0,207,7,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,1,Tam,Wing C,Medium,2003
10196,0.4505494505494506,1.0,5,0.6180261707695284,2003-11-26,Shipped,4,11,2003,0,207,7,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1,Murphy,Leslie,Large,2003
10208,0.43956043956043966,1.0,13,0.5970874964248085,2004-01-02,Shipped,1,1,2004,0,207,7,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,1,Saveley,Mary,Large,2004
10220,0.28571428571428575,1.0,2,0.4925720571118922,2004-02-12,Shipped,1,2,2004,0,207,7,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,1,Cassidy,Dean,Large,2004
10231,0.39560439560439564,1.0,2,0.5805927207997842,2004-03-19,Shipped,1,3,2004,0,207,7,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,1,Fernandez,Jesus,Large,2004
10247,0.41758241758241765,1.0,2,0.7443802400911133,2004-05-05,Shipped,2,5,2004,0,207,7,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,1,Suominen,Kalle,Large,2004
10272,0.3186813186813187,1.0,2,0.3923534649395949,2004-07-20,Shipped,3,7,2004,0,207,7,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,1,Yu,Kyung,Medium,2004
10282,0.38461538461538464,1.0,5,0.4844717208784568,2004-08-20,Shipped,3,8,2004,0,207,7,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Large,2004
10293,0.43956043956043966,1.0,8,0.5830176013387576,2004-09-09,Shipped,3,9,2004,0,207,7,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,1,Accorti,Paolo,Large,2004
10306,0.27472527472527475,1.0,13,0.44767132795663744,2004-10-14,Shipped,4,10,2004,0,207,7,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1,Ashworth,Victoria,Medium,2004
10314,0.3516483516483517,1.0,5,0.55095153400531,2004-10-22,Shipped,4,10,2004,0,207,7,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,1,Ibsen,Palle,Large,2004
10325,0.39560439560439564,0.5076586433260394,8,0.16218833336887079,2004-11-05,Shipped,4,11,2004,0,207,7,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,1,Bergulfsen,Jonas,Small,2004
10336,0.29670329670329676,0.41493435448577676,10,0.10338681844350314,2004-11-20,Shipped,4,11,2004,0,207,7,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1,Bertrand,Marie,Small,2004
10348,0.46153846153846156,0.3484682713347921,8,0.14934190742073739,2004-11-01,Shipped,4,11,2004,0,207,7,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,1,Sommer,Mart¡n,Small,2004
10359,0.39560439560439564,1.0,8,0.3148631648293797,2004-12-15,Shipped,4,12,2004,0,207,7,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,1,Henriot,Paul,Medium,2004
10371,0.28571428571428575,1.0,6,0.2263498783515812,2005-01-23,Shipped,1,1,2005,0,207,7,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,2005
10382,0.3076923076923077,1.0,10,0.24568716100015658,2005-02-17,Shipped,1,2,2005,0,207,7,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,2005
10395,0.29670329670329676,0.5776805251641138,1,0.1322603959951973,2005-03-17,Shipped,1,3,2005,0,207,7,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,1,Da Cunha,Daniel,Small,2005
10413,0.3296703296703297,1.0,2,0.602593107545437,2005-05-05,Shipped,2,5,2005,0,207,7,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,1,King,Julie,Large,2005
10103,0.23076923076923078,1.0,8,0.21416959605666486,2003-01-29,Shipped,1,1,2003,5,136,8,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,1,Bergulfsen,Jonas,Medium,2003
10113,0.16483516483516486,1.0,2,0.21567393371061866,2003-03-26,Shipped,1,3,2003,5,136,8,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,2003
10126,0.16483516483516486,1.0,8,0.14392232147386858,2003-05-28,Shipped,2,5,2003,5,136,8,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,1,Sommer,Mart¡n,Small,2003
10140,0.3516483516483517,1.0,8,0.31966586940202213,2003-07-24,Shipped,3,7,2003,5,136,8,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1,Hirano,Juri,Medium,2003
10150,0.2637362637362638,1.0,5,0.2660141007759177,2003-09-19,Shipped,3,9,2003,5,136,8,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,2,Natividad,Eric,Medium,2003
10164,0.4725274725274726,1.0,6,0.44710517937719246,2003-10-21,Resolved,4,10,2003,5,136,8,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,1,Mendel,Roland,Medium,2003
10174,0.40659340659340665,1.0,1,0.46579249404624923,2003-11-06,Shipped,4,11,2003,5,136,8,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,0,Calaghan,Tony,Medium,2003
10183,0.38461538461538464,1.0,5,0.41775956625666233,2003-11-13,Shipped,4,11,2003,5,136,8,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,1,Cervantes,Francisca,Medium,2003
10194,0.3516483516483517,1.0,8,0.3273213746087509,2003-11-25,Shipped,4,11,2003,5,136,8,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,1,Saveley,Mary,Medium,2003
10206,0.2417582417582418,1.0,3,0.262798082741512,2003-12-05,Shipped,4,12,2003,5,136,8,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,1,Tannamuri,Yoshi,Medium,2003
10216,0.40659340659340665,1.0,1,0.3880169138726254,2004-02-02,Shipped,1,2,2004,5,136,8,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,1,Tonini,Daniel,Medium,2004
10229,0.20879120879120883,1.0,13,0.21828851078660094,2004-03-11,Shipped,1,3,2004,5,136,8,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,2004
10245,0.3516483516483517,1.0,6,0.3998530954725024,2004-05-04,Shipped,2,5,2004,5,136,8,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1,Murphy,Leslie,Medium,2004
